,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
28,7.497417946093989e-13,1611.9116462176867,15765.94211078534,206385.21705235253,626.3918932609026,3.858470639476766e-09,71979.25224365265,3.3511953620014464e-10,44455.31976218912,1921.2313609659782,1.1956332427026492e-11,79117.29025414117,6.00837256166938e-07,143025.28221087775,1.1386472518880723e-05,0.8687830455699893,2.966637598085155e-08,39152.9945835738,28634.29153391487,8700.586508343496,5491.909502902572,2.616476595853411e-12,1.5774085799989317e-07,1.4981019900109282e-11,65016.59840206207,50742.02431515202,2.5445650276585386e-12,102883.32357600321,106944.38906715343,128254.41345351347,113746.07691736557,7.039659429623811e-12,1150.5564156567032,88223.40435828904,29.299723387271122,911.3145115784179,3528.0876143643472,6796.635043392052,109444.16384946917,52583.45029841549,4.9104841891538165,50986.110104006824,7.332446586480802e-12,1641.4346537135923,5.175002364944516e-12,77273.67752921784,4.720888920287516e-10,112018.90645469693,6.282817939379457e-09,71302.41070199334,89189.85519339146,5208.308484560859,9.606633490922463e-12,0.002130667017263539,68291.59472236884,0.483396667963409,0.0007835963853676117,91925.29366931775,22517.333430326962,70637.13345106009,0.0,9489.977911784672,7.211246757293517e-08,570.4991512360908,9229.308541626988,5.716470822581189e-10,15669.765644048317,10229.318536561183,2.7583591202522038,0.6764011963425202,14794.08737913224,4.632397299066652e-10,1.0531348172257365e-09,116246.63995629815,0.00011093067940607285,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55719857865,1.408333557964727e-10,17688.104387647825,272124822.6079791,4.1456940357438254,959226156.40976,429312234.79484093,59333539.871955596,1966248210.2498558,286641678.40287626,1064632.5439173873,564305021.4866679,339144984.4185652,45668.589890795774,1320918.468139121,220.15268195311455,0.024593842555460155,19088944.021572087,183839896.81805894,4.944398404721655,258332918.23452482,288746301.6713494,4012.2268273641785,718.4604941195977,1112346.1557729978,2317.8860216497924,609521629.956565,98294491.10591581,32.82585995699332,1463141584.5820231,664680105.3597617,417345163.2963543,228804717.38296217,24750844.98118717,3936.598446836863,17166639.403142046,22513618.89609413,5854.6069721594295,1.3010203045972416e-08,1.894368655884538e-08,2.120844341039113e-09,0.792018372458761,3.486247108858119e-05,8.954568217608245e-08,171211720.1026873,404499578.08945775,133.07432163346235,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1189.1278177835256,810721012.219479,132427810.07985488,1248.5541067036781,0.8531827783163504,894.323082160884,172.91335635261908,12293.497508982226
29,7.497417946093989e-13,390.99204873831496,15766.206797525874,206137.96067437384,1027.9449253423572,3.858470639476766e-09,71979.2688220663,3.347021418036971e-10,44446.35861174646,14337.757562484494,1.1956332427026492e-11,79117.25866793419,6.008373587275724e-07,143025.27153221468,1.1390481225838118e-05,0.8690574916883286,2.966680061330187e-08,39152.9945835738,28581.565215159433,8758.484568424972,5491.909506363923,2.616476595853411e-12,1.577390488150682e-07,1.4981019900109282e-11,65017.34048275262,51042.25150115144,2.5445650276585386e-12,102883.32357600321,107463.34041151195,128254.41345351347,113746.07691736557,7.039659429623811e-12,1150.5874974548758,88223.40435828904,12.121145994201152,928.8522395900984,3528.0876143643472,6792.0414057763655,109297.18568728147,52276.06772713256,5.900350456912326,50985.73094901918,7.332446586480802e-12,1641.4346220633422,5.175002364944516e-12,77266.50966629159,4.726831809216024e-10,112018.96090649524,6.3165465626468634e-09,71078.92687849338,89215.91689149418,5077.430423970969,9.606633490922463e-12,0.002130667017263539,68277.91918566967,0.4833968324162791,0.0007835962228457484,91932.04862221767,22476.129674241136,83135.39191786942,0.0,9466.26465495723,7.211246752944271e-08,570.4991512360908,9229.327485498463,5.735689566187542e-10,15669.765644833567,10164.15975714145,2.762487554950758,0.6763431811922483,24492.69943671952,4.671400310384895e-10,1.0531451224557772e-09,116246.74665203551,0.00011093033044841358,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55778174691,1.2305130721085377e-09,17688.104387647825,272124822.6079791,4.137983238166371,958964370.6186467,429312234.79484093,59191361.08812185,1966248210.701246,286641678.4028864,1036101.2837790943,564292118.6585288,339144984.4185652,47713.80086302305,1320918.4546279814,209.057293652721,3754639.4962984067,9999959.26462486,183836900.1776703,1.898187205015546,258332918.23452482,288747531.6689814,4012.226507239635,725.8896977688216,1113478.4980553729,2317.8860216497924,610319419.5246264,98294490.52748677,32.823518473865775,1463147085.462388,664680105.3597703,417344547.4089201,228804717.38296217,24790781.461920835,3936.554037530999,17166639.39847163,23681160.7414809,5854.6069721594295,1.3010203045972416e-08,1.9774432612498902e-07,2.120844341039113e-09,0.7914660831775547,3.42754928520351e-05,8.954568217608245e-08,171211982.71268636,406246024.4952316,130.4630067515492,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1145.4378543667633,810738073.6829165,132427810.07985488,1278.4877667029698,0.8531827783163504,894.3165897836946,172.91335550430452,12419.761740038371
30,7.497417946093989e-13,336.0114000744536,15762.268810336975,232865.58759957907,639.4667202728301,3.858466474889191e-09,71977.72892899711,3.3472370375168764e-10,44455.64287604919,676.6235659675459,1.1956332427026492e-11,79116.94923583952,6.008705313588264e-07,145937.92740747184,1.13864416470917e-05,0.865661878857653,2.96881847279132e-08,39134.34625074008,28584.04452942654,8700.066375793582,5491.68972398078,2.616476595853411e-12,1.5773800363943194e-07,1.4981019900109282e-11,64831.56611507819,49202.01527836832,2.5445650276585386e-12,102882.42301616333,112259.29650847806,128252.83145414572,113746.07691736557,7.039659429623811e-12,1149.7525581831821,88223.40435828904,28.494272969891306,929.0623479477423,3528.0876143643472,6794.056849168292,109428.7159108311,52269.15238805211,36.43795750125539,50986.14610438327,7.332446586480802e-12,1641.434620567859,5.175002364944516e-12,77266.56662978356,4.557782926276351e-10,112018.27312816959,6.282321619238621e-09,71103.4606944325,89234.48102524868,2576.4369889899804,9.606633490922463e-12,0.002130653792723114,68278.10987578305,0.48321315085583577,0.0007831015126601597,91929.85192617404,22475.648706319764,70316.22488278495,0.0,9483.50052645374,7.21124570402525e-08,0.8657003010904845,9229.327329036092,1.7162188295048696e-10,15669.76563325732,6951.431784889444,2.7564830123952815,0.6762382580230786,14582.767121207102,3.718396341122124e-11,1.0529719069676404e-09,116252.99504329928,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55718204449,1.4064838169507412e-10,17671.588014850877,272124822.6079791,4.142250565050302,959206058.6490036,429312234.79484093,50450469.65846281,1966248223.3919475,286641678.40287876,1084345.774190288,564292090.9936601,339144984.4185652,24431.86688801289,1320918.4977814932,220.37546535980988,0.024593799167181175,8635497.106848087,134308319.9501843,4.991740885963077,258332918.23452482,247303894.59943435,4012.2264794431785,592.6760639358006,1124337.2620022458,2317.8860216497924,774224600.8561131,98294491.10365503,32.8233532537594,1462497637.163066,664680105.3597624,346757119.7144414,228804717.38296217,411000.32802859694,3936.598446785535,17166622.681783002,750388.047015449,5854.6069721594295,1.3010203045972416e-08,1.0469234410609046e-08,2.120844341039113e-09,0.7920178454309147,3.423860294098954e-05,8.954568217608245e-08,171205223.79757375,462926055.6818258,73.11917636483449,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1144.5247023817178,810428961.6382271,132427810.07985488,379.68343715599804,0.8313336356704438,894.6987469563188,172.9133554849752,2157.4028328961485
31,7.497417946093989e-13,304.6715899705314,15762.266660756037,232865.57702228264,621.5515121418198,3.858465949252868e-09,71977.44249253688,3.3512879400427613e-10,44455.613605927465,686.276015750641,1.1956332427026492e-11,79111.36515242903,6.008699322973874e-07,143025.04259453615,1.13864416470917e-05,0.8656619589877623,2.9026182670756768e-08,39153.01162975772,28584.04452942654,8699.473818483262,39175.87712741648,2.616476595853411e-12,1.5780365987081574e-07,1.4981019900109282e-11,64831.56611507819,49319.89000470413,2.5445650276585386e-12,102882.42304706378,107668.31959909729,128243.6191119526,125796.4009714896,7.039659429623811e-12,1149.7102098464436,88223.40435828904,28.13462634659593,930.4233711677288,3528.0876143643472,3131.0012188067026,109297.23717050478,46951.06399987873,36.43794219295942,50985.7361339523,7.332446586480802e-12,1641.437739173391,5.175002364944516e-12,77266.56550642913,4.557821635740195e-10,112018.25183615035,6.282321619238621e-09,71079.24913795532,88764.67195483268,2576.9569310438806,9.606633490922463e-12,0.002130653792723114,68278.10987578305,0.48336039791620783,0.0007831018030996211,92062.65273547055,22475.648706319764,70619.75400027767,0.0,29351.8305124202,7.21124570402525e-08,0.010088405893530827,9229.3277089279,5.717236344640616e-10,8497.339328361235,51.24862297630231,2.7564830123952815,0.6762401104336687,14582.767121207102,3.300307516288405e-12,1.0529719106582037e-09,116252.7267239499,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55718201304,1.371818468552587e-10,17934.713063278974,272124822.6079791,4.14535049782877,959231270.3872505,429312234.79484093,51338111.751810625,1966248211.4314883,286641678.40287215,159067.8297277408,564291977.3865967,339144984.4185652,24117.047141264713,983882.4890891721,217.2921617524874,0.02459624975885453,8384282.148661087,180943570.4185499,4.567723583521262,258332918.23452482,247301058.71347764,4012.214368465478,582.1832220092588,1038557.5235578645,2317.8860216497924,769812566.0717478,98294491.06008478,32.8233532537594,1462284704.4266903,664680105.3597623,346757119.7144414,228804717.38296217,405263.6540359778,3936.598446785535,17166620.46151577,574222.5115842763,5854.6069721594295,1.3010203045972416e-08,6.217800740077332e-09,2.120844341039113e-09,0.7920198337879576,3.423860294098954e-05,8.954568217608245e-08,141703309.6038748,460170084.053644,142.13023716548236,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1144.5246599785785,810335855.5501776,132427810.07985488,379.68343715599804,0.8324708565179163,894.7037644953953,172.9133554688796,340.8905061903379
32,7.497417946093989e-13,293.7820087811316,15762.266616954716,232865.57704873933,640.1033586381201,3.8584659436907735e-09,71979.27410003959,3.347752668866394e-10,44455.536085567706,149.90735424026548,1.1956332427026492e-11,79117.40562669224,6.00878797456965e-07,145957.79307399734,1.1386442159934479e-05,0.8656209919223087,2.907949867380615e-08,39152.99545834523,28584.04452942654,8756.02430370088,5491.684043540283,2.616476595853411e-12,1.577399897599475e-07,1.4981019900109282e-11,64833.06326053856,49319.89000470413,2.5445650276585386e-12,102882.42283551124,112317.96732108787,128252.83138125663,113746.07691736557,7.039659429623811e-12,1149.788653614384,88223.40435828904,27.860367363242307,911.0373028956949,3528.0876143643472,3168.5961595130225,109299.04383617491,52577.17529837499,36.311169320751645,50985.73575132375,7.332446586480802e-12,1641.4378534911648,5.175002364944516e-12,77266.52883477407,4.5577631145572916e-10,112018.249026502,6.282321619238621e-09,71079.75029249344,71167.58916487769,2581.1130512040722,9.606633490922463e-12,0.002130653778098861,68274.80673183825,0.4833961743667743,0.0007830818223073056,91929.85116576018,22475.648706319764,70619.74597654324,0.0,9172.464555112507,7.21124570402525e-08,0.006845392315621646,9229.320763519036,5.717079017548213e-10,15669.76563328522,45.756241492823634,2.7564816761677404,0.6659663693076924,14582.767121207102,6.019981774966384e-11,1.0529719069676404e-09,116246.71590619684,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,41555.73524786122,1.4231515512394374e-10,17812.632682880885,272124822.6079791,4.145385442046209,1017557175.5228547,429312234.79484093,51371540.96859695,1966248211.981682,286641678.40286773,39640.14723902487,564291982.6602268,339144984.4185652,24432.907333055908,1226576.1744775358,216.9419785329524,0.02459624975885453,8591627.357556859,176433449.80417252,4.560067838995796,258332918.23452482,247325575.4356425,4012.214986132132,582.2638354074744,1124002.07722809,2317.8860197594686,604631369.0007042,98294490.50512847,32.8233532537594,1462385820.321945,664680105.3597702,417365649.7290538,228804717.38296217,4433.948728109623,3936.598446785535,17166638.39919183,2665645.966683319,5854.6069721594295,1.3010203045972416e-08,1.0452735494152817e-08,2.120844341039113e-09,0.7920190150114603,3.4241018555656096e-05,8.954568217608245e-08,171205329.5338098,460125053.48970765,127.56930195359223,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1144.525154613501,810335003.5175538,132427810.07985488,379.68343715599804,0.8314141157958024,894.1853957577486,172.91335548056648,12413.61601612175
33,7.497417946093989e-13,335.50976538659097,15762.266618761883,232745.26425409605,622.1348379538633,3.858466474889191e-09,71977.4511188209,3.347248868377875e-10,44459.26160123899,676.582917214093,1.1956332427026492e-11,79111.05172277342,6.008703123307453e-07,143025.04319326396,1.1386441644327015e-05,0.8656619590083786,2.9026588616109253e-08,39136.48874081757,28584.04452942654,8699.473818483262,5491.6918412841505,2.616476595853411e-12,1.578012134937334e-07,1.4981019900109282e-11,64054.606345290056,49319.89000470413,2.5445650276585386e-12,91780.4673445264,112264.94527102387,128243.81923462042,113746.07691736557,7.039659429623811e-12,1149.7097153285645,88223.40435828904,10.834628697494145,929.1732742986553,3528.0876143643472,6794.056849168292,109443.85177633284,52827.321811495545,31.767980668620098,50985.71731702824,7.332446586480802e-12,1641.4371222594784,5.175002364944516e-12,77266.54888813641,4.5577631145572916e-10,112018.24958629212,6.282321619238621e-09,71078.94265775895,89210.43336623044,2578.7670793409698,9.606633490922463e-12,0.002130653792825307,68278.10987578305,0.48322850265576606,0.0007831015126601597,91930.53810850126,22475.648706319764,70606.01687560021,0.0,9481.163397333654,7.21124570402525e-08,0.01817618961413947,9230.18122373842,5.717067993669449e-10,15669.765632933544,45.81642572618494,2.7564605774029194,0.6763430145954308,14582.767121207102,3.7270146356753736e-11,1.0529719069676404e-09,116253.39327871492,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55717943891,1.4064838169507412e-10,18109.4343901869,272124822.6079791,4.145378716992898,958973685.8138546,429312234.79484093,51506534.744857766,1966248223.5692914,286641678.4025611,153213.66752495116,669005137.9919904,339144984.4185652,24432.907333055908,1318900.8102933613,220.02724752594807,0.02459624975885453,8635497.106848087,195422376.01750964,1.856308025633301,258332918.23452482,288351593.9002124,4012.2145359073675,582.1832220092588,1129007.8179819167,2317.8860216497924,604631332.832556,98294490.50144677,32.8233532537594,1462492035.8800776,664680105.3597704,331469809.165166,228804717.38296217,14319.453574793559,3936.598446785535,17166639.399995185,2615374.6624280177,5854.6069721594295,1.3010203045972416e-08,9.933233189249394e-09,2.120844341039113e-09,0.7919925229810378,3.4303054576037496e-05,8.954568217608245e-08,171205329.81409675,460169764.7211536,100.11750801939627,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1144.5247047686692,810332508.1699164,132427810.07985488,379.68343715599804,0.8303599518399002,894.7032679376596,172.91335547487213,13326.533446875397
34,7.497417946093989e-13,304.6715899705314,15762.32934826391,233177.48275166805,621.574137197914,3.858465913509714e-09,71977.32599586718,3.351138319461166e-10,44455.613605927465,676.6235530493572,1.1956332427026492e-11,79117.31542154869,6.008429804769574e-07,143025.26786983557,1.1386441662838071e-05,0.8656619590083786,2.9028419730455616e-08,39153.0113103022,28584.04452942654,8699.473818483262,5491.6904374676615,2.616476595853411e-12,1.57739293019316e-07,1.4981019900109282e-11,64784.71996830296,49319.89000470413,2.5445650276585386e-12,102882.42304706378,112259.29650847806,128252.77084662086,113746.07691736557,7.039659429623811e-12,1149.756684894688,88223.40435828904,13.022344172865163,929.3017045634881,3528.0876143643472,6793.936118757686,109428.57777521857,52266.30425487581,36.43787614604828,50985.7361339523,7.332446586480802e-12,1641.4375150204896,5.175002364944516e-12,77276.57558473485,4.5577631145572916e-10,112018.2779544736,6.282321619238621e-09,71086.3523862985,89493.98907693563,2578.7670793409698,9.606633490922463e-12,0.0021306537168163595,68277.91854298871,0.4834676517299122,0.0007831015161405087,91940.84567490166,22475.648706319764,70619.74597654324,0.0,9469.25551947487,7.21124570402525e-08,0.879868327119147,9229.327699244055,5.812853058370009e-10,15669.765633108962,51.07276590771282,2.756488632973351,0.6763430145954308,14582.759520999238,3.8558180912392814e-11,1.0529722992543205e-09,116246.65388982804,0.00011093032929761498,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55718204449,1.4064838169507412e-10,17955.61114720111,272124822.6079791,4.145248252318723,959222568.2535698,429312234.79484093,54351152.69465271,1966248223.811383,286641678.40286785,119817.31792488974,564292090.9623665,339144984.4185652,24432.907333055908,1316107.247406939,220.3743501908984,0.02459623526365009,8635497.106848087,134308319.9501843,4.673839705263928,258332918.23452482,247326885.21157,4012.2264793760114,582.1832220092588,1123983.251080446,867.5032441675162,774224600.8561131,98294491.10365503,32.8233532537594,1462497637.163066,664680105.35977,346757119.7144414,228804717.38296217,7308.165655347892,3936.598446785535,17166639.403312214,554929.9125566941,5854.6069721594295,1.3010203045972416e-08,2.0895873619516672e-07,2.120844341039113e-09,0.7920178120419326,3.4254402032681933e-05,8.954568217608245e-08,169468466.94599256,462759855.2562518,142.27379836513066,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.07592425,1144.5251377552333,810536735.6179029,132427810.07985488,379.701617710672,0.8255345319789773,894.6987469563188,172.9133555068796,12434.044191900866
35,7.497417946093989e-13,304.6715899705314,15762.268810336975,232889.94962046779,621.574137197914,3.858466474889191e-09,71977.70582571214,3.351482079147954e-10,44455.613605927465,676.6235659675459,1.1956332427026492e-11,79117.55527347856,6.008787736189563e-07,143025.27002064022,1.13864416470917e-05,0.8656619590083786,2.905269372329286e-08,39152.992783266585,28584.04452942654,8699.406519577627,5491.6904374676615,2.616476595853411e-12,1.5780051893487545e-07,1.4981019900109282e-11,64831.56611507819,49319.89000470413,2.5445650276585386e-12,102882.42304706378,107651.20800864961,128252.8312800942,113746.07691736557,7.039659429623811e-12,1149.7568904077993,88223.40435828904,28.092205697360296,928.5136190722279,3528.0876143643472,3131.0012188067026,109428.18753735107,52266.30425487581,36.47243880510267,50985.7361339523,7.332446586480802e-12,1641.4348393703103,5.175002364944516e-12,77266.56659413445,4.5574952276704585e-10,112018.2490359311,6.282321619238621e-09,71086.86533051591,89504.16226733179,2491.4328437729946,9.606633490922463e-12,0.002130653792723114,68276.21980763573,0.4832142801983086,0.0007831015126601597,92031.89118090554,22475.648706319764,70619.74597654324,0.0,9481.768465044837,7.21124570402525e-08,0.8657003010904845,9229.3277089279,5.712739027796959e-10,15669.765643159495,51.09815860369466,2.7564830123952815,0.6763393968479501,14582.767121207102,3.8558180912392814e-11,1.0529723102309533e-09,116245.55430366252,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55718204449,3.4028637212300304e-11,17672.791577687887,272124822.6079791,4.145246955547432,959207218.6767657,407021158.0069931,51347580.91002671,1966248223.402261,286641678.40286773,1083494.7826305141,564292090.9936601,339144984.4185652,24118.147099843543,1320910.4877034607,220.37396847874493,0.02459624975885453,8382304.905159184,180063788.0485472,4.709045230058955,258332918.23452482,247294468.3720738,4012.226345681955,582.1832220092588,1037860.686023516,2317.8860216497924,758579928.602917,98294491.10220061,32.8233532537594,1468921975.5249562,664680105.3597623,346757119.7144414,228804717.38296217,19308.457274925953,3936.598446785535,17166622.677732952,2608897.9861535477,5854.6069721594295,1.3010203045972416e-08,1.0759534188139903e-08,2.120844341039113e-09,0.7920178120419326,3.423864138767896e-05,8.954568217608245e-08,171205223.79757375,460165490.36060977,72.4852455464086,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667317.0832081,1144.5251377552333,810424837.5109038,132427810.07985488,379.68343715599804,0.828214688402878,894.2786770309408,172.91335547545697,10604.189704748325
36,7.497417946093989e-13,335.50976538659097,15762.266618761883,232745.26425409605,622.1348379538633,3.858466474889191e-09,71977.4511188209,3.347248868377875e-10,44463.49020249293,676.582917214093,1.1956332427026492e-11,79111.05172277342,6.008703123307453e-07,143025.04319326396,1.1386441644327015e-05,0.8656619590083786,2.9026592958004982e-08,39136.48874081757,28584.04452942654,8699.473818483262,5491.6918412841505,2.616476595853411e-12,1.578012134937334e-07,1.4981019900109282e-11,64054.606345290056,49319.89000470413,2.5445650276585386e-12,91780.4673445264,112264.94527102387,128243.81923462042,113746.07691736557,7.039659429623811e-12,1149.7097153285645,88223.40435828904,10.820649414277353,929.1732742986553,3528.0876143643472,6797.6151781570115,109443.85177633284,52827.321811495545,31.767980668620098,50985.71731702824,7.332446586480802e-12,1641.4371222594784,5.175002364944516e-12,77266.54888813641,4.5577631145572916e-10,112018.24958629212,6.282321619238621e-09,71078.94265775895,89210.43336623044,2578.7670793409698,9.606633490922463e-12,0.002130653792825307,68278.10987578305,0.48341123092228305,0.0007831015126601597,91930.53810850126,22475.648706319764,70606.01687560021,0.0,9481.163397333654,7.21124570402525e-08,0.01817618961413947,9230.18122373842,5.717067993669449e-10,15669.765633305024,45.81642572618494,2.7564727643142484,0.6763430145954308,14582.767121207102,3.7270146356753736e-11,1.0529719069676404e-09,116253.39327871492,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55717943891,1.4064840678332474e-10,18109.4343901869,272124822.6079791,4.145378716992898,958973685.8138546,429312234.79484093,51506534.744857766,1966248223.5692914,286641678.4025611,153213.66752495116,669005137.9919904,339144984.4185652,24432.907333055908,1318900.8102933613,220.02724752594807,0.02459624975885453,8635497.106848087,195422376.01750964,1.856308025633301,258332918.23452482,288351593.9002124,4012.2145359073675,582.1832220092588,1129007.8179819167,2317.8860216497924,604631332.832556,98294490.50144677,32.8233532537594,1462492035.8800776,664680105.3597704,331469809.165166,228804717.38296217,14319.453574793559,3936.598446785535,17166639.399995185,2615374.6624280177,5854.6069721594295,1.3010203045972416e-08,9.933233189249394e-09,2.120844341039113e-09,0.7919925229810378,3.4303054576037496e-05,8.954568217608245e-08,171205329.79877713,460169764.7211536,98.85124138457618,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1144.5247047686692,810332518.3080611,132427810.07985488,379.68343715599804,0.8303599518399002,894.7032679376596,172.91335547487213,13326.533446875397
37,7.497417946093989e-13,335.1794506556954,15762.266616954716,232741.29608377887,627.4585867089229,3.858466474889191e-09,71977.44125528928,3.3470899659501184e-10,44535.95246753883,676.582917214093,1.1956332427026492e-11,79111.3605937001,6.008780174529406e-07,143025.0426015233,1.1386471150780583e-05,0.8656619590083786,2.902713007509045e-08,39134.89923411868,28584.04452942654,8699.473818483262,5491.6904374676615,2.616476595853411e-12,1.577381898199779e-07,1.4981019900109282e-11,64854.71954289646,49319.89000470413,2.5445650276585386e-12,91020.9506789591,112310.47314731056,128243.49086907454,113746.07691736557,7.039659429623811e-12,1149.7563192495168,88223.40435828904,28.531486165191993,911.3147847538404,3528.0876143643472,6734.343995465106,109294.92915627545,53162.18988608969,31.760476410604692,50985.71723456557,7.332446586480802e-12,1641.437697771963,5.175002364944516e-12,77267.0945473954,4.557758528121969e-10,112018.24965055764,6.282321619238621e-09,71078.8817032665,71167.58916487769,2578.7670793409698,9.606633490922463e-12,0.002130653781442595,68278.10987578305,0.4833982102130093,0.0007831014679501714,91923.94896862908,22475.648706319764,70619.74597654324,0.0,9172.464555112507,7.21124570402525e-08,0.00010579786923546521,9230.050216576376,5.717067993669449e-10,15669.76563328423,51.20861293659562,2.757164459460513,0.6763430124244869,14582.767121207102,3.9079947998420645e-11,1.0529719069676404e-09,116253.0346383968,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55717943891,1.40354937354408e-10,10291.685874872222,272124822.6079791,4.145378716992898,958975964.7182436,429312234.79484093,51506534.744857766,1966248210.6758199,286641678.40252936,159343.50320883445,564291978.2446196,339144984.4185652,24432.907333055908,1326144.2928605168,217.19367395348303,0.02459624975885453,8626655.202938458,194501867.80723304,1.7359206628006745,258332918.23452482,288749060.1029664,4012.2142419618713,582.1832220092588,1129007.8179819167,2317.8860216497924,604631332.832556,98294490.51349057,32.8233532537594,1462391917.7792108,664680105.3597702,417344509.26609325,228804717.38296217,2708.0730588912847,3936.598446785535,16481313.515844045,2615374.6624280177,5854.6069721594295,1.3010203045972416e-08,9.933233189249394e-09,2.120844341039113e-09,0.7920188078953777,2.198524699021053e-05,8.954568217608245e-08,171205329.5338098,460000089.6870831,132.86375319068176,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1127.363680125624,810332858.5157138,132427810.07985488,379.68343715599804,0.8304065832959947,894.6855986302618,172.9133554750759,12412.334658376461
38,7.497417946093989e-13,304.1219462460331,15762.266616954716,232745.26425409605,622.1348379538633,3.858466474889191e-09,71977.44125528928,3.3470899659501184e-10,44459.331071250585,676.582917214093,1.1956332427026492e-11,79111.16280056881,6.008703123307453e-07,141476.8708180202,1.1386471156444696e-05,0.8656619590083786,2.902713007509045e-08,39135.427260973636,28584.04452942654,8699.473818483262,5491.6904374676615,2.616476595853411e-12,1.577381898199779e-07,1.4981019900109282e-11,64054.606345290056,49319.89000470413,2.5445650276585386e-12,91737.825500437,112500.90517908112,128243.81923462042,113746.07691736557,7.039659429623811e-12,1149.7097153285645,88223.40435828904,27.802200126174352,911.3147847538404,3528.0876143643472,6794.056849168292,109292.79563981785,52248.09538851826,31.767980668620098,50985.71727562526,7.332446586480802e-12,1641.4344003250967,5.175002364944516e-12,77266.54888813641,4.5577631145572916e-10,112018.24902567812,6.282321619238621e-09,71078.94265775895,71167.58916487769,2571.018459749624,9.606633490922463e-12,0.0021306533797811468,68278.10987578305,0.4833961743667743,0.0007831015126601597,91923.94896862908,22475.648706319764,70619.74597654324,0.0,9172.464555112507,7.21124570402525e-08,2.2289045096471126e-05,9230.050216576376,5.717067993669449e-10,15669.76563328423,45.57137352563052,2.75717651918175,0.6763430145954308,14582.767121207102,3.8558180912392814e-11,1.0529719069676404e-09,116246.74852018671,0.00011093033049392626,49744.607413766666,1.037363005847031e-11,1.1421612609270967e-11,42018.55717943891,8.90086057444436e-12,10291.685874872222,272124822.6079791,4.145225062108112,958973685.8138546,429312234.79484093,51506534.744857766,1966248210.6758199,286641678.4025325,159062.31545434624,564291978.2446196,339144984.4185652,24435.68049668975,1225405.3816364529,217.19367395348303,0.02459624975885453,8635497.106848087,196886803.33821324,1.7359206628006745,258332918.23452482,288746301.6713494,4012.2142419618713,582.1832220092588,1037834.7062105278,2317.8860216497924,604631332.832556,98294490.52251785,32.8233532537594,1462391917.7792108,664680105.3597704,417344509.26609325,228804717.38296217,44.004457682589745,3936.598446785535,17166639.399995185,782618.0391321437,5854.6069721594295,1.3010203045972416e-08,9.933233189249394e-09,2.120844341039113e-09,0.7919905618210262,2.198524699021053e-05,8.954568217608245e-08,171205224.89330813,460163094.94595927,132.35376912707713,6.293875400503131e-08,8.906724936313147e-08,4.10738072160769e-10,146667275.50380525,1144.5247040467978,810332834.3477229,132427810.07985488,379.68343715599804,0.8303599518399002,894.1853957577486,172.9133554750759,12427.648725737201
